0.263994, -0.403624, 0.023383, 0.000000
0.238821, -0.395361, 0.020204, 0.078674
0.239671, -0.395086, 0.021602, 0.102081
0.248255, -0.396343, 0.021236, 0.074989
0.252692, -0.395583, 0.020744, 0.000000
0.235275, -0.394335, 0.020264, 0.000000
0.245404, -0.399001, 0.022160, 0.109666
0.239690, -0.397645, 0.020987, 0.000000
0.241623, -0.394833, 0.020987, 0.149762
0.245493, -0.396703, 0.021244, 0.124404
0.246811, -0.394355, 0.019807, 0.174902
0.259223, -0.396795, 0.021248, 0.179020
0.256741, -0.396632, 0.021704, 0.146511
0.253934, -0.394037, 0.018578, 0.209146
0.267092, -0.394280, 0.017849, 0.179454
0.274241, -0.394417, 0.017681, 0.187690
0.280968, -0.396069, 0.019141, 0.229519
0.292997, -0.398302, 0.018719, 0.205678
0.293453, -0.398637, 0.018453, 0.200694
0.296148, -0.399737, 0.019544, 0.217382
0.300936, -0.401053, 0.019665, 0.220199
0.317027, -0.385072, -0.006389, 0.206979
0.326940, -0.383819, 0.006379, 0.225834
0.356250, -0.386124, 0.006644, 0.255960
0.373401, -0.378782, -0.006440, 0.279584
0.389460, -0.385854, 0.009306, 0.305375
0.410257, -0.388830, 0.007556, 0.312744
0.430430, -0.388731, 0.006987, 0.332250
0.448063, -0.395065, 0.009645, 0.331599
0.469690, -0.398434, 0.009990, 0.341786
0.482005, -0.401209, 0.011082, 0.345470
0.515611, -0.401285, 0.011116, 0.348288
0.543685, -0.399529, 0.008717, 0.357824
0.577997, -0.404847, 0.010978, 0.360858
0.596546, -0.405216, 0.007684, 0.365626
0.626011, -0.403424, 0.006642, 0.367143
0.645371, -0.403284, 0.005752, 0.371912
0.684269, -0.401172, 0.000774, 0.372779
0.706073, -0.405801, 0.001914, 0.372779
0.740743, -0.402465, -0.000331, 0.377763
0.761370, -0.403523, -0.002387, 0.378197
0.799634, -0.405976, -0.001962, 0.382748
0.823952, -0.409672, -0.001151, 0.380364
0.843092, -0.410115, -0.002761, 0.384699
0.891629, -0.409687, -0.002539, 0.383182
0.922533, -0.409140, -0.005474, 0.386866
0.948030, -0.409259, -0.006097, 0.385566
0.975435, -0.411915, -0.006426, 0.388166
0.992390, -0.414321, -0.006473, 0.387733
1.019966, -0.417932, -0.006525, 0.387083
1.051536, -0.423336, -0.005010, 0.390117
1.065227, -0.422819, -0.008228, 0.387516
1.079847, -0.423497, -0.008585, 0.388383
1.091117, -0.418170, -0.009549, 0.402254
1.109481, -0.424872, -0.008251, 0.401604
1.139645, -0.420975, -0.011146, 0.406805
1.168595, -0.421149, -0.012612, 0.406155
1.178774, -0.419291, -0.014390, 0.404855
1.208267, -0.420547, -0.013720, 0.407022
1.226970, -0.419299, -0.015673, 0.400737
1.249808, -0.421607, -0.015400, 0.401387
1.282629, -0.429058, -0.014618, 0.375596
1.298912, -0.430084, -0.014435, 0.423494
1.307255, -0.428257, -0.016953, 0.417642
1.345009, -0.431114, -0.014545, 0.382531
1.354087, -0.434006, -0.014051, 0.381664
1.390468, -0.435159, -0.013748, 0.435847
1.411568, -0.430339, -0.013764, 0.431730
1.419803, -0.433267, -0.011663, 0.433030
1.442404, -0.435960, -0.014325, 0.426094
1.454810, -0.439269, -0.012223, 0.417859
1.476589, -0.436773, -0.015044, 0.406155
1.503535, -0.438312, -0.017819, 0.404855
1.517824, -0.437218, -0.018022, 0.398353
1.544872, -0.437043, -0.022010, 0.378197
1.563313, -0.438222, -0.020571, 0.417208
1.582847, -0.438617, -0.021184, 0.415475
1.608486, -0.439976, -0.016023, 0.415258
1.631501, -0.439573, -0.018816, 0.409189
1.667566, -0.440340, -0.020215, 0.400520
1.692448, -0.438224, -0.020116, 0.402254
1.745997, -0.438281, -0.022137, 0.399220
1.777378, -0.437378, -0.021674, 0.397919
1.823804, -0.445313, -0.017444, 0.397269
1.858183, -0.450068, -0.011650, 0.395752
1.914888, -0.451286, -0.009342, 0.382315
1.929969, -0.452614, -0.006211, 0.415908
1.955966, -0.458206, -0.001412, 0.415258
1.978246, -0.460889, 0.000805, 0.402471
2.000126, -0.464717, 0.006098, 0.406805
2.014713, -0.461919, 0.008084, 0.405722
2.018411, -0.459141, 0.011963, 0.403121
2.039009, -0.458733, 0.012834, 0.408322
2.051784, -0.461938, 0.015988, 0.410056
