8.443568, 0.002619, 0.192757, 0.602948
8.433080, 0.000937, 0.176784, 0.529692
8.447965, 0.006864, 0.186011, 0.565886
8.467164, 0.010080, 0.198954, 0.545080
8.470419, 0.009995, 0.196040, 0.518205
8.489692, 0.011402, 0.200931, 0.541612
8.506396, 0.027942, 0.201794, 0.534460
8.514716, 0.030126, 0.206651, 0.359991
8.515466, 0.027659, 0.207522, 0.317945
8.517496, 0.029669, 0.210670, 0.240355
8.536638, 0.028692, 0.210752, 0.179454
8.538431, 0.030380, 0.215396, 0.135457
8.538816, 0.035506, 0.216263, 0.115735
8.538329, 0.037799, 0.211881, 0.081274
8.536427, 0.039534, 0.214545, 0.055050
8.550359, 0.040011, 0.222963, 0.000000
8.543171, 0.036736, 0.216595, 0.000000
8.549567, 0.038092, 0.220140, 0.000000
8.550235, 0.036637, 0.221326, 0.000000
8.548832, 0.042981, 0.217381, 0.000000
8.541232, 0.044266, 0.212894, 0.000000
8.533826, 0.033121, 0.218217, 0.000000
8.546083, 0.036982, 0.219785, 0.000000
8.537706, 0.033716, 0.220536, 0.000000
8.544001, 0.032754, 0.223572, 0.000000
8.532619, 0.034014, 0.218428, 0.000000
8.533235, 0.036392, 0.220613, 0.000000
8.543339, 0.042169, 0.215242, 0.000000
8.546081, 0.036513, 0.220945, 0.000000
8.546435, 0.040762, 0.219258, 0.000000
8.532556, 0.043687, 0.213012, 0.000000
8.522510, 0.048345, 0.215240, 0.000000
8.524914, 0.053727, 0.204820, 0.000000
8.531916, 0.050460, 0.210774, 0.000000
8.532050, 0.055462, 0.210317, 0.000000
8.535096, 0.056445, 0.208362, 0.000000
8.535288, 0.051795, 0.215802, 0.000000
8.517825, 0.046763, 0.206688, 0.000000
8.516627, 0.049335, 0.206074, 0.000000
8.508955, 0.050497, 0.200704, 0.000000
8.518123, 0.048617, 0.212059, 0.000000
8.533293, 0.044009, 0.215915, 0.000000
8.550324, 0.042495, 0.217746, 0.000000
8.555405, 0.044666, 0.222075, 0.000000
8.560888, 0.045502, 0.221647, 0.000000
8.561656, 0.050691, 0.216564, 0.000000
8.560951, 0.053129, 0.222952, 0.000000
8.580725, 0.058750, 0.228815, 0.000000
8.577218, 0.052207, 0.227150, 0.000000
8.586878, 0.053528, 0.234083, 0.000000
8.601043, 0.058526, 0.241235, 0.000000
8.597191, 0.061283, 0.234808, 0.000000
8.586311, 0.058792, 0.229570, 0.052449
8.589570, 0.052996, 0.232138, 0.059168
8.571932, 0.049547, 0.231347, 0.066537
8.582124, 0.055112, 0.230216, 0.071738
8.577266, 0.050193, 0.228467, 0.075206
8.573132, 0.047909, 0.224432, 0.076940
8.565364, 0.053103, 0.227835, 0.079107
8.558123, 0.045271, 0.228129, 0.080191
8.568171, 0.045775, 0.227041, 0.082141
8.580783, 0.049965, 0.232255, 0.084959
8.562606, 0.048782, 0.225915, 0.086259
8.570233, 0.045735, 0.229058, 0.086909
8.561637, 0.050906, 0.220821, 0.087560
8.565031, 0.049670, 0.222346, 0.086259
8.564588, 0.049248, 0.217195, 0.085392
8.552607, 0.048640, 0.217840, 0.084742
8.556877, 0.044465, 0.218821, 0.087126
8.551160, 0.041716, 0.219679, 0.088427
8.557938, 0.049815, 0.228445, 0.088643
8.575082, 0.048687, 0.231318, 0.088210
8.568058, 0.048089, 0.223385, 0.087126
8.573039, 0.048148, 0.229724, 0.086042
8.562776, 0.042512, 0.227771, 0.085826
