14.1394; -1.1728; 1.6538; 0.5707; -1.7442; 14.4425; 0.0753; 2.5000
14.1078; -1.3956; 1.8823; 0.6565; -1.6868; 14.6676; 0.0519; 2.5000
14.0859; -1.6319; 2.1368; 0.7777; -1.6481; 14.9049; 0.0301; 2.5000
14.0699; -1.8854; 2.1728; 0.9080; -1.6232; 15.1589; 0.0196; 2.5000
14.0583; -2.1573; 2.0498; 0.9668; -1.6011; 15.4311; 0.0210; 2.5000
14.0529; -2.4453; 1.5877; 1.0369; -1.5757; 15.7191; 0.0232; 2.5000
14.0554; -2.7468; 1.8053; 1.0860; -1.5464; 16.0206; 0.0255; 2.5000
14.0678; -3.0591; 1.7552; 1.1292; -1.5130; 16.3331; 0.0280; 2.5000
14.0920; -3.3796; 1.6506; 1.2120; -1.4753; 16.6546; 0.0308; 2.5000
14.1298; -3.7058; 1.5359; 1.2154; -1.4344; 16.9830; 0.0316; 2.5000
14.1820; -4.0352; 1.5257; 1.1955; -1.3934; 17.3165; 0.0300; 2.5000
14.2481; -4.3656; 1.5059; 1.2257; -1.3538; 17.6534; 0.0289; 2.5000
14.3274; -4.6949; 1.5036; 1.2694; -1.3150; 17.9921; 0.0285; 2.5000
14.4194; -5.0209; 1.5887; 1.2448; -1.2763; 18.3308; 0.0288; 2.5000
14.5235; -5.3414; 1.6082; 1.2028; -1.2372; 18.6678; 0.0295; 2.5000
14.6389; -5.6542; 1.7351; 1.1933; -1.1997; 19.0013; 0.0269; 2.5000
14.7629; -5.9568; 1.7158; 1.2246; -1.1689; 19.3283; 0.0205; 2.5000
14.8905; -6.2461; 1.7092; 1.2219; -1.1471; 19.6444; 0.0139; 2.5000
15.0165; -6.5190; 0.4572; 1.1839; -1.1348; 19.9450; 0.0062; 2.5000
15.1357; -6.7724; 0.3776; 1.1247; -1.1333; 20.2251; -0.0043; 2.5000
15.2430; -7.0034; 0.4917; 1.1185; -1.1449; 20.4797; -0.0204; 2.5000
15.3337; -7.2089; 0.4744; 1.1382; -1.1650; 20.7044; -0.0166; 2.5000
15.4448; -7.4730; 0.5620; 1.0425; -1.1526; 20.9909; 0.0399; 2.5000
15.5510; -7.6978; 0.6376; 1.0143; -1.0653; 21.2395; 0.1348; 2.5000
15.6806; -7.8991; 0.7996; 0.9646; -0.9035; 21.4790; 0.1801; 2.5000
15.8618; -8.0923; 1.0807; 0.8539; -0.7350; 21.7438; 0.1367; 2.5000
16.0999; -8.2782; 1.7437; 0.7763; -0.6184; 22.0459; 0.1023; 2.5000
16.2787; -8.3889; 2.5706; 0.7515; -0.5104; 22.2562; 0.1067; 2.5000
16.4645; -8.4822; 2.4762; 0.7369; -0.3870; 22.4641; 0.1317; 2.5000
16.7395; -8.5767; 1.8689; 0.3577; -0.2219; 22.7549; 0.2190; 2.5000
16.9890; -8.6005; 1.7503; 0.2696; 0.0613; 23.0055; 0.3624; 2.5000
17.2030; -8.5483; 1.8327; 0.3760; 0.4326; 23.2258; 0.4594; 2.5000
17.3783; -8.4208; 1.7294; 0.3960; 0.8170; 23.4426; 0.3978; 2.5000
17.5122; -8.2189; 1.6535; 0.3780; 1.1318; 23.6848; 0.2564; 2.5000
17.6015; -7.9455; 1.4665; 0.5060; 1.3238; 23.9724; 0.1565; 2.5000
17.6351; -7.7316; 1.1910; 0.5529; 1.4688; 24.1890; 0.1160; 2.5000
17.6470; -7.5003; 0.9802; 0.5417; 1.5672; 24.4206; 0.0997; 2.5000
17.6367; -7.2585; 0.8820; 0.6905; 1.6600; 24.6626; 0.0943; 2.5000
17.6035; -7.0131; 0.7991; 0.6784; 1.7537; 24.9103; 0.0970; 2.5000
17.5465; -6.7709; 0.8246; 0.6873; 1.8490; 25.1591; 0.0958; 2.5000
17.4673; -6.5364; 0.8292; 0.7089; 1.9347; 25.4066; 0.0773; 2.5000
17.3708; -6.3095; 0.8175; 0.7461; 2.0008; 25.6531; 0.0570; 2.5000
17.2626; -6.0899; 0.8573; 0.7608; 2.0468; 25.8980; 0.0371; 2.5000
17.1479; -5.8771; 0.9196; 0.7091; 2.0729; 26.1397; 0.0169; 2.5000
17.0323; -5.6706; 0.8471; 0.6918; 2.0789; 26.3764; -0.0048; 2.5000
16.9212; -5.4699; 0.8926; 0.6538; 2.0659; 26.6057; -0.0241; 2.5000
16.8178; -5.2732; 0.8868; 0.6671; 2.0393; 26.8280; -0.0355; 2.5000
16.7220; -5.0763; 0.9285; 0.5879; 2.0040; 27.0469; -0.0442; 2.5000
16.6335; -4.8748; 0.9222; 0.5675; 1.9624; 27.2670; -0.0493; 2.5000
16.5519; -4.6643; 0.9319; 0.5966; 1.9171; 27.4928; -0.0500; 2.5000
16.4768; -4.4405; 0.9312; 0.5581; 1.8710; 27.7288; -0.0469; 2.5000
16.4079; -4.1991; 0.9754; 0.5337; 1.8245; 27.9798; -0.0454; 2.5000
16.3469; -3.9397; 0.8897; 0.5663; 1.7742; 28.2464; -0.0496; 2.5000
16.2980; -3.6666; 0.8674; 0.5533; 1.7157; 28.5238; -0.0564; 2.5000
16.2659; -3.3847; 0.8667; 0.5820; 1.6467; 28.8076; -0.0659; 2.5000
16.2548; -3.0988; 0.7807; 0.6791; 1.5646; 29.0937; -0.0786; 2.5000
16.2694; -2.8137; 0.7523; 0.7987; 1.4664; 29.3791; -0.0943; 2.5000
16.3140; -2.5342; 0.7428; 0.9442; 1.3571; 29.6621; -0.1004; 2.5000
16.3882; -2.2666; 0.7141; 1.1899; 1.2482; 29.9399; -0.0979; 2.5000
16.4865; -2.0181; 0.7639; 1.8688; 1.1417; 30.2070; -0.1042; 2.5000
16.6032; -1.7965; 0.7510; 1.8677; 1.0292; 30.4575; -0.1251; 2.5000
16.7325; -1.6093; 0.7234; 1.7726; 0.8589; 30.6850; -0.1871; 2.5000
16.9372; -1.4094; 0.7086; 1.7042; 0.6123; 30.9712; -0.3679; 2.5000
17.1411; -1.3223; 0.6596; 1.7075; 0.1743; 31.1929; -0.5996; 2.5000
17.3413; -1.3383; 0.6128; 1.8329; -0.2903; 31.3938; -0.4883; 2.5000
17.5385; -1.4410; 0.6149; 1.9041; -0.6134; 31.6161; -0.2569; 2.5000
17.7331; -1.6141; 0.5713; 2.1774; -0.8025; 31.8765; -0.1265; 2.5000
17.9260; -1.8420; 0.5587; 2.6870; -0.8988; 32.1751; -0.0681; 2.5000
18.0546; -2.0182; 0.7030; 2.6797; -0.9592; 32.3932; -0.0407; 2.5000
18.1839; -2.2097; 0.8920; 2.2289; -0.9886; 32.6243; -0.0241; 2.5000
18.3145; -2.4130; 1.0665; 2.0403; -1.0055; 32.8659; -0.0116; 2.5000
18.4471; -2.6246; 1.1165; 1.9359; -1.0120; 33.1156; -0.0016; 2.5000
18.5822; -2.8411; 1.1450; 1.8301; -1.0107; 33.3709; 0.0040; 2.5000
18.7202; -3.0602; 1.1839; 1.7052; -1.0050; 33.6298; 0.0071; 2.5000
18.8612; -3.2805; 1.2704; 1.6807; -0.9960; 33.8913; 0.0101; 2.5000
19.0053; -3.5004; 1.3812; 1.5501; -0.9838; 34.1543; 0.0132; 2.5000
19.1526; -3.7185; 1.4756; 1.4338; -0.9682; 34.4174; 0.0165; 2.5000
19.3032; -3.9334; 1.5485; 1.3871; -0.9492; 34.6798; 0.0197; 2.5000
19.4571; -4.1436; 1.6008; 1.3075; -0.9291; 34.9404; 0.0189; 2.5000
19.6137; -4.3489; 1.6445; 1.2116; -0.9114; 35.1985; 0.0154; 2.5000
19.7716; -4.5494; 1.7839; 1.0123; -0.8975; 35.4538; 0.0117; 2.5000
19.9299; -4.7453; 1.8699; 0.9474; -0.8876; 35.7056; 0.0080; 2.5000
20.0872; -4.9370; 1.9707; 0.8659; -0.8817; 35.9536; 0.0039; 2.5000
20.2424; -5.1247; 2.1700; 0.7586; -0.8789; 36.1971; 0.0019; 2.5000
20.3949; -5.3084; 2.3236; 0.7010; -0.8683; 36.4360; 0.0203; 2.5000
20.5499; -5.4880; 2.6041; 0.6953; -0.8354; 36.6731; 0.0483; 2.5000
20.7153; -5.6626; 2.8831; 0.8259; -0.7774; 36.9136; 0.0704; 2.5000
20.8991; -5.8316; 3.1972; 1.0237; -0.6999; 37.1633; 0.0822; 2.5000
21.1092; -5.9943; 3.6679; 1.1424; -0.6111; 37.4291; 0.0825; 2.5000
21.3537; -6.1500; 3.7944; 1.4783; -0.5203; 37.7189; 0.0729; 2.5000
21.6390; -6.2979; 3.3244; 1.7414; -0.4383; 38.0403; 0.0566; 2.5000
21.9615; -6.4349; 2.7978; 2.0077; -0.3679; 38.3907; 0.0457; 2.5000
22.3127; -6.5575; 2.3990; 2.2128; -0.3044; 38.7627; 0.0409; 2.5000
22.6842; -6.6620; 2.0918; 2.4597; -0.2427; 39.1486; 0.0399; 2.5000
23.0678; -6.7445; 1.7787; 2.5869; -0.1790; 39.5410; 0.0421; 2.5000
23.4551; -6.8014; 1.5822; 2.5633; -0.1101; 39.9324; 0.0467; 2.5000
23.8385; -6.8297; 1.2992; 2.5697; -0.0374; 40.3169; 0.0479; 2.5000
24.2163; -6.8299; 1.1625; 2.5128; 0.0342; 40.6946; 0.0466; 2.5000
24.5883; -6.8040; 1.0733; 2.3976; 0.1023; 41.0675; 0.0445; 2.5000
24.9546; -6.7541; 0.9937; 2.3237; 0.1662; 41.4372; 0.0418; 2.5000
25.3152; -6.6821; 0.8769; 2.2012; 0.2253; 41.8050; 0.0386; 2.5000
25.6703; -6.5901; 0.8480; 2.0858; 0.2794; 42.1718; 0.0351; 2.5000
26.0195; -6.4800; 0.8983; 1.8125; 0.3279; 42.5379; 0.0311; 2.5000
26.3619; -6.3548; 0.9233; 1.6784; 0.3705; 42.9026; 0.0274; 2.5000
26.6962; -6.2172; 0.9827; 1.5461; 0.4076; 43.2640; 0.0241; 2.5000
27.0209; -6.0702; 0.9829; 1.4936; 0.4397; 43.6204; 0.0211; 2.5000
27.3347; -5.9168; 1.0440; 1.4694; 0.4672; 43.9697; 0.0183; 2.5000
27.6363; -5.7598; 1.1625; 1.5718; 0.4912; 44.3097; 0.0171; 2.5000
27.9256; -5.6007; 1.2437; 1.7512; 0.5171; 44.6399; 0.0218; 2.5000
28.2079; -5.4347; 1.4136; 2.0211; 0.5491; 44.9674; 0.0262; 2.5000
28.4898; -5.2555; 1.5569; 2.2737; 0.5854; 45.3014; 0.0274; 2.5000
28.7779; -5.0568; 1.7070; 2.4861; 0.6230; 45.6514; 0.0256; 2.5000
29.0789; -4.8323; 1.8485; 2.6405; 0.6500; 46.0270; 0.0206; 2.5000
29.2364; -4.7083; 1.9554; 2.6106; 0.6753; 46.2274; 0.0197; 2.5000
29.3995; -4.5755; 2.0896; 2.4789; 0.6911; 46.4377; 0.0179; 2.5000
29.5684; -4.4336; 2.1391; 2.3429; 0.7068; 46.6583; 0.0178; 2.5000
29.7409; -4.2839; 2.3398; 2.2544; 0.7233; 46.8867; 0.0186; 2.5000
29.9143; -4.1282; 2.5133; 2.0742; 0.7414; 47.1198; 0.0203; 2.5000
30.0860; -3.9680; 2.6791; 1.7324; 0.7616; 47.3546; 0.0230; 2.5000
30.2533; -3.8050; 2.8649; 1.3765; 0.7848; 47.5882; 0.0270; 2.5000
30.4135; -3.6408; 3.1747; 1.2015; 0.8119; 47.8176; 0.0327; 2.5000
30.5641; -3.4772; 3.3419; 1.0292; 0.8445; 48.0399; 0.0412; 2.5000
30.7023; -3.3157; 3.3625; 0.9697; 0.8844; 48.2525; 0.0539; 2.5000
30.8256; -3.1581; 2.8700; 0.8293; 0.9664; 48.4526; 0.0773; 2.5000
31.0165; -2.8608; 2.4024; 0.8145; 1.0911; 48.8059; 0.1615; 2.5000
31.1170; -2.5979; 2.2582; 0.6658; 1.3517; 49.0874; 0.3265; 2.5000
31.1253; -2.3721; 2.1988; 0.5444; 1.7205; 49.3133; 0.4672; 2.5000
31.0538; -2.1790; 2.2083; 0.4936; 2.1014; 49.5192; 0.4174; 2.5000
30.9150; -2.0136; 2.3675; 0.4661; 2.3948; 49.7352; 0.2636; 2.5000
30.7213; -1.8713; 2.6267; 0.5396; 2.5863; 49.9755; 0.1478; 2.5000
30.4855; -1.7472; 3.0652; 0.6941; 2.7045; 50.2420; 0.0822; 2.5000
30.2197; -1.6369; 1.4805; 0.8795; 2.7828; 50.5297; 0.0570; 2.5000
29.9329; -1.5399; 0.9361; 0.9535; 2.8468; 50.8325; 0.0500; 2.5000
29.6316; -1.4583; 0.8993; 0.9887; 2.9071; 51.1447; 0.0477; 2.5000
29.3225; -1.3940; 0.9509; 1.0322; 2.9676; 51.4604; 0.0491; 2.5000
29.0122; -1.3494; 0.9893; 0.9462; 3.0319; 51.7739; 0.0545; 2.5000
28.7073; -1.3263; 1.1216; 0.9126; 3.1033; 52.0797; 0.0637; 2.5000
28.4142; -1.3264; 1.2152; 0.8344; -3.1041; 52.3727; 0.0664; 2.5000
28.1373; -1.3476; 1.4065; 0.7981; -3.0317; 52.6505; 0.0644; 2.5000
27.8796; -1.3855; 1.5838; 0.7987; -2.9652; 52.9109; 0.0637; 2.5000
27.6444; -1.4355; 1.7506; 0.7515; -2.9037; 53.1514; 0.0649; 2.5000
27.4348; -1.4933; 1.8754; 0.6654; -2.8331; 53.3688; 0.0706; 2.5000
27.1752; -1.5850; 1.7356; 0.6239; -2.7545; 53.6441; 0.1069; 2.5000
26.9770; -1.6799; 1.3814; 0.5903; -2.6202; 53.8638; 0.1808; 2.5000
26.8057; -1.7973; 1.1092; 0.6503; -2.4741; 54.0715; 0.1363; 2.5000
26.6221; -1.9597; 0.9501; 0.7562; -2.3955; 54.3167; 0.0522; 2.5000
26.4736; -2.1043; 0.8009; 0.9035; -2.3662; 54.5239; 0.0067; 2.5000
26.2923; -2.2829; 0.6914; 1.1513; -2.3778; 54.7784; -0.0246; 2.5000
26.0788; -2.4823; 0.6171; 1.3446; -2.4210; 55.0705; -0.0488; 2.5000
25.8376; -2.6822; 0.5905; 1.7001; -2.4967; 55.3838; -0.0740; 2.5000
25.5733; -2.8625; 0.5809; 1.7033; -2.6114; 55.7037; -0.1088; 2.5000
25.2905; -3.0029; 0.6521; 1.5331; -2.7776; 56.0195; -0.1588; 2.5000
24.9937; -3.0833; 0.6997; 1.2308; -3.0012; 56.3270; -0.2053; 2.5000
24.6877; -3.0881; 0.7025; 1.0939; 3.0506; 56.6330; -0.1705; 2.5000
24.3777; -3.0270; 0.7696; 1.0421; 2.8734; 56.9489; -0.1132; 2.5000
24.0694; -2.9182; 0.8528; 0.9616; 2.7559; 57.2760; -0.0699; 2.5000
23.7681; -2.7795; 0.8825; 1.0335; 2.6860; 57.6077; -0.0373; 2.5000
23.4794; -2.6291; 0.9381; 1.3567; 2.6568; 57.9332; -0.0072; 2.5000
23.2088; -2.4849; 0.8960; 1.7957; 2.6638; 58.2398; 0.0210; 2.5000
22.9610; -2.3607; 0.8536; 2.3966; 2.6793; 58.5170; 0.0052; 2.5000
22.7373; -2.2500; 0.8183; 2.7793; 2.6629; 58.7665; -0.0422; 2.5000
22.5380; -2.1412; 0.8076; 2.3898; 2.5949; 58.9937; -0.1111; 2.5000
22.3632; -2.0224; 0.7736; 2.0883; 2.4674; 59.2050; -0.1884; 2.5000
22.2134; -1.8818; 0.7566; 1.9660; 2.2883; 59.4104; -0.2352; 2.5000
22.0887; -1.7078; 0.7187; 1.8025; 2.0929; 59.6245; -0.2113; 2.5000
21.9897; -1.4930; 0.6015; 1.7195; 1.9268; 59.8610; -0.1492; 2.5000
21.9177; -1.2477; 0.5570; 1.6712; 1.7949; 60.1167; -0.1162; 2.5000
21.8741; -0.9858; 0.5491; 1.8058; 1.6789; 60.3821; -0.1075; 2.5000
21.8606; -0.7216; 3.7344; 2.0199; 1.5621; 60.6467; -0.1184; 2.5000
21.8786; -0.4690; 3.6535; 2.2884; 1.4277; 60.9000; -0.1551; 2.5000
21.9297; -0.2421; 3.5543; 2.2864; 1.2563; 61.1325; -0.2235; 2.5000
22.0147; -0.0506; 3.3763; 2.1241; 0.9957; 61.3420; -0.2583; 2.5000
22.2038; 0.1808; 2.7756; 1.7535; 0.7918; 61.6408; -0.2205; 2.5000
22.3689; 0.3081; 2.5095; 1.5446; 0.5909; 61.8494; -0.1465; 2.5000
22.5638; 0.4223; 2.3101; 1.3334; 0.4884; 62.0752; -0.0835; 2.5000
22.7871; 0.5304; 2.3248; 1.2093; 0.4290; 62.3233; -0.0396; 2.5000
23.0375; 0.6390; 2.4316; 1.1123; 0.3947; 62.5963; -0.0246; 2.5000
23.3129; 0.7494; 2.5131; 1.0091; 0.3664; 62.8929; -0.0234; 2.5000
23.6107; 0.8589; 2.6642; 0.9751; 0.3370; 63.2103; -0.0231; 2.5000
23.9284; 0.9650; 2.8840; 0.9053; 0.3058; 63.5452; -0.0236; 2.5000
24.2635; 1.0650; 2.9584; 0.8910; 0.2723; 63.8949; -0.0245; 2.5000
24.6132; 1.1562; 3.0171; 0.9826; 0.2360; 64.2564; -0.0258; 2.5000
24.9751; 1.2361; 2.8259; 0.9976; 0.1979; 64.6269; -0.0258; 2.5000
25.3453; 1.3030; 2.5701; 1.0661; 0.1593; 65.0032; -0.0258; 2.5000
25.7196; 1.3557; 2.0104; 1.2135; 0.1198; 65.3812; -0.0268; 2.5000
26.0937; 1.3931; 1.0397; 1.1579; 0.0781; 65.7570; -0.0289; 2.5000
26.4631; 1.4139; 0.8265; 1.1610; 0.0329; 66.1270; -0.0326; 2.5000
26.8236; 1.4171; 0.7476; 1.2222; -0.0162; 66.4875; -0.0360; 2.5000
27.1710; 1.4024; 0.7656; 1.2988; -0.0578; 66.8353; -0.0233; 2.5000
27.5029; 1.3778; 0.8017; 1.3549; -0.0728; 67.1681; 0.0019; 2.5000
27.8177; 1.3553; 0.9285; 1.4066; -0.0507; 67.4837; 0.0350; 2.5000
28.1137; 1.3468; 1.1491; 1.4014; 0.0160; 67.7798; 0.0808; 2.5000
28.3894; 1.3644; 1.4309; 1.4402; 0.1376; 68.0561; 0.1427; 2.5000
28.6430; 1.4201; 1.7548; 1.3822; 0.3186; 68.3158; 0.2042; 2.5000
28.8736; 1.5241; 2.0681; 1.4113; 0.5231; 68.5687; 0.1944; 2.5000
29.0831; 1.6739; 2.5316; 1.3140; 0.6990; 68.8263; 0.1466; 2.5000
29.2752; 1.8617; 2.6294; 1.2460; 0.8313; 69.0948; 0.1017; 2.5000
29.4532; 2.0796; 2.6081; 1.1995; 0.9246; 69.3762; 0.0663; 2.5000
29.6206; 2.3198; 2.7099; 1.1224; 0.9856; 69.6691; 0.0393; 2.5000
29.7811; 2.5744; 2.8928; 0.9692; 1.0250; 69.9701; 0.0271; 2.5000
29.9341; 2.8359; 2.3193; 1.0198; 1.0857; 70.2730; 0.0768; 2.5000
30.0569; 3.0976; 1.8582; 0.9428; 1.2283; 70.5620; 0.1840; 2.5000
30.1185; 3.3532; 1.7194; 0.9595; 1.5079; 70.8250; 0.3639; 2.5000
30.0883; 3.5965; 1.6524; 0.9754; 1.9438; 71.0701; 0.4790; 2.5000
29.9353; 3.8213; 1.7340; 0.8533; 2.3953; 71.3420; 0.3126; 2.5000
29.6289; 4.0213; 1.8915; 0.7458; 2.6388; 71.7080; 0.1534; 2.5000
29.4101; 4.1102; 2.1820; 0.7173; 2.7979; 71.9442; 0.0782; 2.5000
29.1541; 4.1912; 2.5537; 0.7959; 2.8624; 72.2126; 0.0472; 2.5000
28.8718; 4.2645; 3.1022; 0.9916; 2.9070; 72.5043; 0.0315; 2.5000
28.5738; 4.3299; 3.2796; 1.0420; 2.9396; 72.8095; 0.0229; 2.5000
28.2707; 4.3876; 2.5547; 1.2112; 2.9643; 73.1180; 0.0178; 2.5000
27.9733; 4.4375; 2.1809; 1.3150; 2.9836; 73.4195; 0.0147; 2.5000
27.6923; 4.4797; 1.9970; 1.3955; 2.9992; 73.7036; 0.0130; 2.5000
27.4384; 4.5142; 1.8000; 1.4652; 3.0120; 73.9599; 0.0122; 2.5000
27.2223; 4.5410; 1.7408; 1.4319; 3.0256; 74.1776; 0.0130; 2.5000
26.9463; 4.5716; 1.6228; 1.4710; 3.0313; 74.4553; 0.0130; 2.5000
