-14.342975,6.237927,1.887,1.043
-14.35929,6.237055,1.865,1.051
-14.346981,6.229008,1.898,1.041
-14.34428,6.232225,1.907,1.04
-14.320381,6.216507,1.882,1.045
-14.313214,6.219281,1.897,1.044
-14.316276,6.221023,1.913,1.052
-14.324061,6.231639,1.93,1.04
-14.346825,6.243585,1.905,1.051
-14.347575,6.231458,1.891,1.048
-14.336888,6.233478,1.888,1.048
-14.35736,6.235062,1.899,1.048
-14.350792,6.227952,1.927,1.052
-14.351439,6.235347,1.918,1.046
-14.338829,6.229924,1.886,1.048
-14.351985,6.228395,1.894,1.05
-14.344061,6.224096,1.894,1.053
-14.327596,6.221499,1.885,1.048
-14.337653,6.225471,1.928,1.049
-14.34765,6.233656,1.888,1.057
-14.370688,6.231761,1.886,1.052
-14.383043,6.225263,1.899,1.018
-14.462116,6.209513,1.908,1.027
-14.533865,6.203179,1.898,1.016
-14.664143,6.189689,1.922,1.024
-14.698164,6.181695,1.929,1.018
-14.800658,6.174969,1.961,1.011
-14.843448,6.169803,1.952,0.978
-14.939271,6.16055,1.979,0.988
-14.985889,6.163741,1.996,0.963
-15.019834,6.135344,2.027,0.943
-15.082313,6.123255,2.036,0.914
-15.180985,6.105957,2.085,0.887
-15.210094,6.100523,2.092,0.885
-15.2658,6.073979,2.112,0.871
-15.311537,6.068839,2.114,0.877
-15.424876,6.046331,2.152,0.875
-15.463942,6.035236,2.169,0.862
-15.499657,6.025569,2.198,0.843
-15.576837,6.016942,2.198,0.82
-15.694511,5.99797,2.224,0.82
-15.717796,5.986412,2.221,0.816
-15.815623,5.986662,2.284,0.789
-15.894773,5.964592,2.285,0.763
-15.983857,5.948624,2.316,0.78
-16.031233,5.944776,2.325,0.747
-16.154905,5.94961,2.345,0.735
-16.180183,5.923283,2.38,0.704
-16.283993,5.910285,2.483,0.686
-16.34026,5.908155,2.359,0.679
-16.439322,5.88823,2.345,0.674
-16.501381,5.874156,1.713,0.659
-16.61004,5.862029,1.739,0.664
-16.657668,5.835914,1.749,0.632
-16.738163,5.80985,1.027,0.665
-16.799582,5.80549,0.936,0.658
-16.90582,5.782858,0.918,0.623
-16.933128,5.775959,0.906,0.633
-17.122189,5.763065,0.937,0.628
-17.194949,5.737839,0.957,0.627
-17.297597,5.723755,0.989,0.622
-17.33948,5.716074,0.964,0.638
-17.377293,5.711115,0.953,0.62
-17.464513,5.698144,0.918,0.61
-17.569524,5.692144,0.89,0.608
-17.577425,5.689046,0.868,0.612
-17.660553,5.685985,0.811,0.62
-17.726877,5.68127,0.806,0.637
-17.803872,5.671574,0.797,0.645
-17.836067,5.671957,0.776,0.621
-17.883258,5.671084,0.758,0.652
-17.919083,5.668583,0.714,0.707
-18.090531,5.615387,0.685,0.77
-18.120533,5.611176,0.698,0.783
-18.252749,5.594193,0.655,0.895
-18.348317,5.561063,0.632,0.914
-18.483214,5.477686,0.627,0.896
-18.523381,5.45841,0.616,0.883
-18.601042,5.413853,0.633,0.865
-18.653151,5.361982,0.669,0.85
-18.724433,5.282959,0.701,0.824
-18.745329,5.270517,0.722,0.823
-18.821308,5.166816,0.786,0.789
-18.85239,5.112994,0.841,0.773
-18.868039,4.996681,0.945,0.747
-18.881271,4.935239,1.026,0.748
-18.87642,4.850261,1.182,0.76
-18.888684,4.776224,1.35,0.746
-18.872845,4.655003,1.774,0.714
-18.867329,4.63224,1.856,0.708
-18.846267,4.433535,2.091,0.659
-18.841445,4.349057,2.07,0.631
-18.843876,4.229585,2.096,0.631
-18.843067,4.181775,2.066,0.622
-18.834888,4.077739,2.064,0.851
-18.839055,4.021086,2.072,0.636
-18.843672,3.912706,2.035,0.64
-18.840306,3.908303,2.07,0.63
-18.85399,3.810539,2.053,0.66
-18.841102,3.759765,2.044,0.651
-18.84586,3.684258,2.062,0.643
-18.834736,3.639013,2.045,0.675
-18.851957,3.569981,2.027,0.645
-18.855473,3.557243,2.069,0.638
-18.832882,3.446234,2.06,0.623
-18.82938,3.399642,2.037,0.644
-18.836866,3.287467,2.076,0.638
-18.83771,3.266066,2.038,0.613
-18.816708,3.26314,2.038,0.616
-18.813932,3.221462,2.022,0.638
-18.815766,3.111215,2.021,0.636
-18.820277,3.046054,2.013,0.644
-18.825827,2.919654,2.026,0.649
-18.833202,2.885861,2.019,0.666
-18.834689,2.724756,2.004,0.708
-18.849278,2.692868,2,0.71
-18.864057,2.623414,1.999,0.731
-18.872524,2.595013,1.988,0.72
-18.877967,2.559345,1.991,0.746
-18.894117,2.546164,1.99,0.749
-18.90285,2.587478,1.986,0.754
-18.899759,2.602612,1.956,0.768
-18.893382,2.528832,1.961,0.752
-18.892886,2.390311,1.961,0.794
-18.899775,2.224651,1.995,0.774
-18.925642,2.204247,1.969,0.79
-18.918467,2.152423,1.954,0.794
-18.919187,2.026171,1.93,0.775
-18.90438,1.65369,1.932,0.771
-18.898939,1.618944,1.954,0.773
-18.871201,1.447657,1.991,0.756
-18.866781,1.459522,1.998,0.749
-18.846216,1.324293,2.005,0.744
-18.832477,1.31173,1.98,0.723
-18.80056,1.169768,2.016,0.728
-18.805926,1.104972,2.016,0.711
-18.795976,0.993442,2.096,0.703
-18.79334,0.965712,2.071,0.681
-18.777954,0.841754,2.192,0.696
-18.771721,0.787987,2.07,0.692
-18.755583,0.685966,2.124,0.67
-18.75731,0.662608,2.116,0.673
-18.746886,0.502842,2.108,0.63
-18.740591,0.459145,2.119,0.672
-18.749488,0.341971,2.095,0.666
-18.750478,0.312439,2.091,0.649
-18.751723,0.191107,2.065,0.648
-18.749712,0.161723,2.077,0.659
-18.759896,0.048577,2.087,0.636
-18.759418,-0.003832,2.089,0.644
-18.758617,-0.082916,2.1,0.63
-18.769975,-0.169285,2.089,0.657
-18.763154,-0.315684,0.541,0.646
-18.771982,-0.334296,0.553,0.644
-18.762206,-0.450747,0.537,0.654
-18.766235,-0.521056,0.542,0.63
